timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
8300,0.17,1.01,-0.08,-1.34,5.31,-7.39
8320,0.20,1.00,-0.08,-0.79,3.60,-8.42
8340,0.19,0.99,-0.12,2.69,5.62,-10.19
8360,0.19,0.99,-0.10,1.89,2.50,-11.17
8380,0.17,1.00,-0.10,1.10,1.71,-11.72
8400,0.15,1.01,-0.09,0.73,2.56,-9.46
8420,0.16,1.00,-0.09,0.98,0.79,-6.90
8440,0.16,1.01,-0.08,1.53,0.37,-5.49
8460,0.16,1.00,-0.10,1.65,1.40,-2.38
8480,0.16,1.00,-0.10,1.10,1.16,-1.65
8500,0.17,1.00,-0.11,1.04,0.92,-0.79
8520,0.17,1.00,-0.11,-0.18,0.92,-0.85
8540,0.17,1.00,-0.11,-0.61,0.98,-1.10
8560,0.17,1.00,-0.11,-0.67,0.98,-1.04
8580,0.17,1.00,-0.10,-1.16,0.85,-0.98
8600,0.17,1.00,-0.10,-1.10,1.28,-1.40
8620,0.17,1.00,-0.10,-1.16,0.73,-1.40
8640,0.16,1.00,-0.10,-0.92,0.24,-0.79
8660,0.17,1.00,-0.10,-1.04,0.24,-0.43
8680,0.17,1.00,-0.10,-0.98,0.37,-0.37
8700,0.17,1.00,-0.11,-0.73,0.31,-0.31
8720,0.17,1.00,-0.10,-0.49,0.55,-0.49
8740,0.16,1.00,-0.10,-0.73,0.49,-0.24
8760,0.17,1.00,-0.10,-0.73,0.18,0.31
8780,0.17,1.00,-0.10,-0.61,0.24,0.18
8800,0.16,1.00,-0.10,-0.73,0.18,0.67
8820,0.16,1.00,-0.10,-0.55,-0.18,1.22
8840,0.17,1.00,-0.11,-0.37,-0.61,2.14
8860,0.17,1.00,-0.11,-0.92,-0.79,2.26
8880,0.17,1.00,-0.10,-1.10,-1.28,2.50
8900,0.18,1.00,-0.10,-1.95,-0.98,2.56
8920,0.18,1.00,-0.11,-1.65,-0.85,2.44
8940,0.17,1.00,-0.10,-1.46,-0.31,2.32
8960,0.18,1.00,-0.11,-1.34,-0.55,2.75
8980,0.18,1.00,-0.11,-1.77,-0.67,3.23
9000,0.19,0.99,-0.11,-2.56,-0.55,3.48
9020,0.19,0.99,-0.11,-2.69,0.24,2.56
9040,0.16,1.01,-0.09,-2.87,-0.06,3.17
9060,0.16,1.02,-0.09,-3.97,-1.34,6.84
9080,0.18,1.01,-0.10,-5.37,-2.87,12.88
9100,0.19,1.01,-0.09,-6.77,-2.26,13.49
9120,0.19,1.01,-0.09,-6.77,-1.59,15.38
9140,0.18,1.04,-0.08,-7.63,-2.50,19.17
9160,0.17,1.09,-0.13,-6.71,-4.52,26.06
9180,0.21,1.06,-0.13,-5.37,-8.42,30.64
